Time,Server_no,Pending_Requests,Pending_req_size,Processed Requests,Processed req size,# Requests Forwarded,Size of Requests Forwarded,# Forwarded Requests Received,Size of Forwarded Requests Received,# Pending Forwarded Requests Received,Size of Pending Forwarded Requests Received,Utilization,Busy Time,Average Service Rate,Average # requests in system,Average Response Time,Average Response Size
8.192e+06,0,0,0,304972,124916531200,2161,885145600,2071,848281600,0,0,0.76243,6.24583e+06,0.0488281,2.00879,54.5932,409600
8.192e+06,1,3,1161600,304586,124758492800,2135,874496000,2161,885145600,0,0,0.761465,6.23792e+06,0.0488281,2.01025,54.6563,409600
8.192e+06,2,0,0,304773,124835020800,2237,916275200,2135,874496000,0,0,0.761933,6.24175e+06,0.0488281,2.01869,54.8074,409600
8.192e+06,3,0,0,305096,124967321600,2083,853196800,2237,916275200,0,0,0.76274,6.24837e+06,0.0488281,2.02109,54.8828,409600
8.192e+06,4,0,0,306175,125409280000,2071,848281600,2083,853196800,0,0,0.765437,6.27046e+06,0.0488281,2.03504,55.0107,409600
1.6384e+07,0,7,2514400,610019,249864135200,4286,1755545600,4391,1798553600,0,0,0.762525,1.24932e+07,0.0488281,2.02704,55.0728,409600
1.6384e+07,1,2,598400,610168,249925033600,4248,1739980800,4286,1755545600,0,0,0.762711,1.24963e+07,0.0488281,2.01691,54.7511,409600
1.6384e+07,2,3,883200,609897,249814156800,4516,1849753600,4248,1739980800,0,0,0.762372,1.24907e+07,0.0488281,2.02148,54.8543,409600
1.6384e+07,3,0,0,610058,249879756800,4299,1760870400,4516,1849753600,0,0,0.762573,1.2494e+07,0.0488281,2.02437,54.972,409600
1.6384e+07,4,0,0,611250,250368000000,4391,1798553600,4299,1760870400,0,0,0.764063,1.25184e+07,0.0488281,2.03227,55.0413,409600
2.4576e+07,0,2,508800,916678,375471619200,6308,2583756800,6573,2692300800,0,0,0.763899,1.87736e+07,0.0488281,2.03985,55.3276,409600
2.4576e+07,1,2,591200,914960,374767844000,6464,2647654400,6308,2583756800,0,0,0.762467,1.87384e+07,0.0488281,2.01868,54.8031,409600
2.4576e+07,2,2,456000,915946,375171844800,6775,2775040000,6464,2647654400,0,0,0.763289,1.87586e+07,0.0488281,2.0279,54.9692,409600
2.4576e+07,3,4,1474400,915942,375170007200,6492,2659123200,6775,2775040000,0,0,0.763285,1.87585e+07,0.0488281,2.02998,55.0684,409600
2.4576e+07,4,3,918400,916993,375600643200,6573,2692300800,6492,2659123200,0,0,0.764161,1.878e+07,0.0488281,2.03753,55.1741,409600
3.2768e+07,0,1,276800,1222075,500562052800,8675,3553280000,8644,3540582400,0,0,0.763797,2.50281e+07,0.0488281,2.04618,55.4714,409600
3.2768e+07,1,3,1187200,1221192,500200284800,8669,3550822400,8675,3553280000,0,0,0.763245,2.501e+07,0.0488281,2.02724,54.9935,409600
3.2768e+07,2,1,384800,1220137,499768140000,8983,3679436800,8669,3550822400,0,0,0.762586,2.49884e+07,0.0488281,2.02248,54.8761,409600
3.2768e+07,3,4,1323200,1221126,500173524800,8752,3584819200,8983,3679436800,0,0,0.763204,2.50087e+07,0.0488281,2.02887,55.0425,409600
3.2768e+07,4,2,746400,1222280,500645960800,8644,3540582400,8752,3584819200,0,0,0.763925,2.50323e+07,0.0488281,2.0376,55.2092,409600
4.096e+07,0,6,2120800,1527334,625596343200,10936,4479385600,10796,4422041600,0,0,0.763667,3.12798e+07,0.0488281,2.04508,55.4427,409600
4.096e+07,1,4,1385600,1526693,625333705600,10859,4447846400,10936,4479385600,0,0,0.763347,3.12667e+07,0.0488281,2.0315,55.1046,409600
4.096e+07,2,4,1535200,1524924,624608973600,11309,4632166400,10859,4447846400,0,0,0.762462,3.12304e+07,0.0488281,2.0242,54.9308,409600
4.096e+07,3,3,1216800,1527071,625488293600,11010,4509696000,11309,4632166400,0,0,0.763536,3.12744e+07,0.0488281,2.03526,55.1957,409600
4.096e+07,4,2,601600,1527704,625747776000,10796,4422041600,11010,4509696000,0,0,0.763852,3.12874e+07,0.0488281,2.03875,55.244,409600
4.9152e+07,0,1,218400,1832697,750672882400,13037,5339955200,13195,5404672000,0,0,0.763624,3.75336e+07,0.0488281,2.04219,55.3831,409600
4.9152e+07,1,1,7200,1832066,750414636000,13001,5325209600,13037,5339955200,0,0,0.763361,3.75207e+07,0.0488281,2.03098,55.0856,409600
4.9152e+07,2,0,0,1830258,749673676800,13454,5510758400,13001,5325209600,0,0,0.762608,3.74837e+07,0.0488281,2.02718,55.0044,409600
4.9152e+07,3,2,737600,1832016,750393835200,13179,5398118400,13454,5510758400,0,0,0.76334,3.75197e+07,0.0488281,2.03358,55.1634,409600
4.9152e+07,4,0,0,1834212,751293235200,13195,5404672000,13179,5398118400,0,0,0.764255,3.75647e+07,0.0488281,2.0449,55.3669,409600
5.7344e+07,0,5,2018400,2137007,875318096800,15169,6213222400,15203,6227148800,0,0,0.763217,4.37659e+07,0.0488281,2.03704,55.2665,409600
5.7344e+07,1,3,1117600,2136784,875226837600,15115,6191104000,15169,6213222400,0,0,0.763137,4.37613e+07,0.0488281,2.02846,55.0351,409600
5.7344e+07,2,2,571200,2136197,874986539200,15596,6388121600,15115,6191104000,0,0,0.762928,4.37493e+07,0.0488281,2.03021,55.0633,409600
5.7344e+07,3,1,147200,2137188,875392467200,15376,6298009600,15596,6388121600,0,0,0.763282,4.37696e+07,0.0488281,2.03497,55.2051,409600
5.7344e+07,4,4,1551200,2139351,876278256800,15203,6227148800,15376,6298009600,0,0,0.764054,4.38139e+07,0.0488281,2.04274,55.3291,409600
6.5536e+07,0,2,785600,2442882,1000604500800,17400,7127040000,17291,7082393600,0,0,0.763401,5.00302e+07,0.0488281,2.03764,55.2631,409600
6.5536e+07,1,1,318400,2442734,1000543937600,17529,7179878400,17400,7127040000,0,0,0.763354,5.00272e+07,0.0488281,2.03221,55.1158,409600
6.5536e+07,2,1,107200,2440738,999726587200,17794,7288422400,17529,7179878400,0,0,0.762731,4.99863e+07,0.0488281,2.03054,55.0932,409600
6.5536e+07,3,0,0,2442720,1000538112000,17568,7195852800,17794,7288422400,0,0,0.76335,5.00269e+07,0.0488281,2.03513,55.2026,409600
6.5536e+07,4,6,2392800,2444072,1001091956000,17291,7082393600,17568,7195852800,0,0,0.763773,5.00546e+07,0.0488281,2.03759,55.2171,409600
7.3728e+07,0,0,0,2748083,1125614796800,19585,8022016000,19483,7980236800,0,0,0.763356,5.62807e+07,0.0488281,2.03569,55.2137,409600
7.3728e+07,1,0,0,2747243,1125270732800,19681,8061337600,19585,8022016000,0,0,0.763123,5.62635e+07,0.0488281,2.02937,55.0542,409600
7.3728e+07,2,3,1164800,2746184,1124837030400,19991,8188313600,19681,8061337600,0,0,0.762829,5.62419e+07,0.0488281,2.03038,55.0835,409600
7.3728e+07,3,0,0,2748938,1125965004800,19885,8144896000,19991,8188313600,0,0,0.763594,5.62983e+07,0.0488281,2.03691,55.2289,409600
7.3728e+07,4,0,0,2749307,1126116147200,19483,7980236800,19885,8144896000,0,0,0.763696,5.63058e+07,0.0488281,2.03643,55.1961,409600
8.192e+07,0,0,0,3053603,1250755788800,21719,8896102400,21631,8860057600,0,0,0.763401,6.25378e+07,0.0488281,2.03381,55.1591,409600
8.192e+07,1,1,139200,3052534,1250318196800,21682,8880947200,21719,8896102400,0,0,0.763134,6.25159e+07,0.0488281,2.02889,55.0412,409600
8.192e+07,2,0,0,3050944,1249666662400,22167,9079603200,21682,8880947200,0,0,0.762736,6.24833e+07,0.0488281,2.02967,55.0694,409600
8.192e+07,3,2,644800,3054798,1251245435200,22218,9100492800,22167,9079603200,0,0,0.7637,6.25623e+07,0.0488281,2.0387,55.267,409600
8.192e+07,4,2,428800,3053846,1250855712000,21631,8860057600,22218,9100492800,0,0,0.763462,6.25428e+07,0.0488281,2.03575,55.199,409600
